Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Delivery_Time,Request_Weekday,Delivery_Time_Min
4985,Airport,NA,No Cars Available,7/14/2016 18:48,,,Thursday,0.00
4992,Airport,NA,No Cars Available,7/14/2016 18:48,,,Thursday,0.00
4991,Airport,NA,No Cars Available,7/14/2016 18:49,,,Thursday,0.00
4979,Airport,NA,No Cars Available,7/14/2016 18:49,,,Thursday,0.00
4994,Airport,NA,No Cars Available,7/14/2016 18:52,,,Thursday,0.00
4993,Airport,NA,No Cars Available,7/14/2016 18:53,,,Thursday,0.00
4988,Airport,NA,No Cars Available,7/14/2016 18:53,,,Thursday,0.00
4995,Airport,NA,No Cars Available,7/14/2016 18:55,,,Thursday,0.00
5000,Airport,NA,No Cars Available,7/14/2016 18:56,,,Thursday,0.00
5002,Airport,NA,No Cars Available,7/14/2016 18:56,,,Thursday,0.00
5004,Airport,NA,No Cars Available,7/14/2016 18:57,,,Thursday,0.00
5006,Airport,NA,No Cars Available,7/14/2016 18:57,,,Thursday,0.00
5007,Airport,NA,No Cars Available,7/14/2016 18:58,,,Thursday,0.00
5003,Airport,NA,No Cars Available,7/14/2016 18:58,,,Thursday,0.00
5009,Airport,NA,No Cars Available,7/14/2016 19:00,,,Thursday,0.00
4999,Airport,NA,No Cars Available,7/14/2016 19:01,,,Thursday,0.00
5008,Airport,NA,No Cars Available,7/14/2016 19:02,,,Thursday,0.00
5011,Airport,NA,No Cars Available,7/14/2016 19:02,,,Thursday,0.00
5014,City,NA,No Cars Available,7/14/2016 19:02,,,Thursday,0.00
5015,Airport,NA,No Cars Available,7/14/2016 19:04,,,Thursday,0.00
5005,Airport,NA,No Cars Available,7/14/2016 19:04,,,Thursday,0.00
5010,Airport,NA,No Cars Available,7/14/2016 19:05,,,Thursday,0.00
5026,Airport,NA,No Cars Available,7/14/2016 19:05,,,Thursday,0.00
5022,Airport,NA,No Cars Available,7/14/2016 19:06,,,Thursday,0.00
5016,Airport,NA,No Cars Available,7/14/2016 19:06,,,Thursday,0.00
5021,Airport,NA,No Cars Available,7/14/2016 19:06,,,Thursday,0.00
5020,Airport,NA,No Cars Available,7/14/2016 19:08,,,Thursday,0.00
5018,Airport,NA,No Cars Available,7/14/2016 19:09,,,Thursday,0.00
5037,Airport,NA,No Cars Available,7/14/2016 19:10,,,Thursday,0.00
5027,Airport,NA,No Cars Available,7/14/2016 19:10,,,Thursday,0.00
5030,Airport,NA,No Cars Available,7/14/2016 19:11,,,Thursday,0.00
5034,Airport,NA,No Cars Available,7/14/2016 19:12,,,Thursday,0.00
5028,Airport,NA,No Cars Available,7/14/2016 19:13,,,Thursday,0.00
5036,Airport,NA,No Cars Available,7/14/2016 19:17,,,Thursday,0.00
5048,Airport,NA,No Cars Available,7/14/2016 19:18,,,Thursday,0.00
5035,Airport,NA,No Cars Available,7/14/2016 19:18,,,Thursday,0.00
5040,Airport,NA,No Cars Available,7/14/2016 19:20,,,Thursday,0.00
5043,Airport,NA,No Cars Available,7/14/2016 19:20,,,Thursday,0.00
5059,Airport,NA,No Cars Available,7/14/2016 19:21,,,Thursday,0.00
5047,Airport,NA,No Cars Available,7/14/2016 19:22,,,Thursday,0.00
5045,Airport,NA,No Cars Available,7/14/2016 19:22,,,Thursday,0.00
5055,Airport,NA,No Cars Available,7/14/2016 19:24,,,Thursday,0.00
5044,Airport,NA,No Cars Available,7/14/2016 19:24,,,Thursday,0.00
5062,Airport,NA,No Cars Available,7/14/2016 19:24,,,Thursday,0.00
5057,Airport,NA,No Cars Available,7/14/2016 19:24,,,Thursday,0.00
5049,Airport,NA,No Cars Available,7/14/2016 19:25,,,Thursday,0.00
5054,Airport,NA,No Cars Available,7/14/2016 19:26,,,Thursday,0.00
5052,Airport,NA,No Cars Available,7/14/2016 19:26,,,Thursday,0.00
5046,Airport,NA,No Cars Available,7/14/2016 19:27,,,Thursday,0.00
5058,Airport,NA,No Cars Available,7/14/2016 19:27,,,Thursday,0.00
5053,Airport,NA,No Cars Available,7/14/2016 19:28,,,Thursday,0.00
5063,Airport,NA,No Cars Available,7/14/2016 19:29,,,Thursday,0.00
5068,Airport,NA,No Cars Available,7/14/2016 19:30,,,Thursday,0.00
5065,Airport,NA,No Cars Available,7/14/2016 19:31,,,Thursday,0.00
5069,Airport,NA,No Cars Available,7/14/2016 19:33,,,Thursday,0.00
5067,Airport,NA,No Cars Available,7/14/2016 19:34,,,Thursday,0.00
5074,Airport,NA,No Cars Available,7/14/2016 19:36,,,Thursday,0.00
5073,Airport,NA,No Cars Available,7/14/2016 19:36,,,Thursday,0.00
5072,Airport,NA,No Cars Available,7/14/2016 19:38,,,Thursday,0.00
5078,Airport,NA,No Cars Available,7/14/2016 19:39,,,Thursday,0.00
5083,Airport,NA,No Cars Available,7/14/2016 19:41,,,Thursday,0.00
5080,Airport,NA,No Cars Available,7/14/2016 19:44,,,Thursday,0.00
5085,Airport,NA,No Cars Available,7/14/2016 19:44,,,Thursday,0.00
5077,Airport,NA,No Cars Available,7/14/2016 19:45,,,Thursday,0.00
5084,Airport,NA,No Cars Available,7/14/2016 19:46,,,Thursday,0.00
5090,Airport,NA,No Cars Available,7/14/2016 19:47,,,Thursday,0.00
5092,Airport,NA,No Cars Available,7/14/2016 19:47,,,Thursday,0.00
5082,Airport,NA,No Cars Available,7/14/2016 19:49,,,Thursday,0.00
5091,Airport,NA,No Cars Available,7/14/2016 19:49,,,Thursday,0.00
5087,Airport,NA,No Cars Available,7/14/2016 19:50,,,Thursday,0.00
5093,Airport,NA,No Cars Available,7/14/2016 19:52,,,Thursday,0.00
5081,Airport,NA,No Cars Available,7/14/2016 19:52,,,Thursday,0.00
5102,Airport,NA,No Cars Available,7/14/2016 19:53,,,Thursday,0.00
5114,Airport,NA,No Cars Available,7/14/2016 19:54,,,Thursday,0.00
5094,Airport,NA,No Cars Available,7/14/2016 19:54,,,Thursday,0.00
5103,Airport,NA,No Cars Available,7/14/2016 19:56,,,Thursday,0.00
5101,City,NA,No Cars Available,7/14/2016 19:56,,,Thursday,0.00
5107,City,NA,No Cars Available,7/14/2016 19:57,,,Thursday,0.00
5119,Airport,NA,No Cars Available,7/14/2016 19:57,,,Thursday,0.00
5104,Airport,NA,No Cars Available,7/14/2016 19:58,,,Thursday,0.00
5109,Airport,NA,No Cars Available,7/14/2016 19:59,,,Thursday,0.00
5112,Airport,NA,No Cars Available,7/14/2016 19:59,,,Thursday,0.00
5117,Airport,NA,No Cars Available,7/14/2016 19:59,,,Thursday,0.00
5099,Airport,NA,No Cars Available,7/14/2016 19:59,,,Thursday,0.00
5118,City,NA,No Cars Available,7/14/2016 20:00,,,Thursday,0.00
5106,Airport,NA,No Cars Available,7/14/2016 20:00,,,Thursday,0.00
5110,Airport,NA,No Cars Available,7/14/2016 20:02,,,Thursday,0.00
5111,Airport,NA,No Cars Available,7/14/2016 20:03,,,Thursday,0.00
5120,Airport,NA,No Cars Available,7/14/2016 20:04,,,Thursday,0.00
5121,Airport,NA,No Cars Available,7/14/2016 20:06,,,Thursday,0.00
5123,Airport,NA,No Cars Available,7/14/2016 20:06,,,Thursday,0.00
5124,Airport,NA,No Cars Available,7/14/2016 20:07,,,Thursday,0.00
5127,Airport,NA,No Cars Available,7/14/2016 20:08,,,Thursday,0.00
5126,Airport,NA,No Cars Available,7/14/2016 20:09,,,Thursday,0.00
5125,Airport,NA,No Cars Available,7/14/2016 20:09,,,Thursday,0.00
5113,City,NA,No Cars Available,7/14/2016 20:09,,,Thursday,0.00
5130,Airport,NA,No Cars Available,7/14/2016 20:10,,,Thursday,0.00
5129,Airport,NA,No Cars Available,7/14/2016 20:10,,,Thursday,0.00
5138,Airport,NA,No Cars Available,7/14/2016 20:12,,,Thursday,0.00
5128,Airport,NA,No Cars Available,7/14/2016 20:12,,,Thursday,0.00
5131,City,NA,No Cars Available,7/14/2016 20:13,,,Thursday,0.00
5134,Airport,NA,No Cars Available,7/14/2016 20:13,,,Thursday,0.00
5137,Airport,NA,No Cars Available,7/14/2016 20:13,,,Thursday,0.00
5143,Airport,NA,No Cars Available,7/14/2016 20:14,,,Thursday,0.00
5140,Airport,NA,No Cars Available,7/14/2016 20:14,,,Thursday,0.00
5139,Airport,NA,No Cars Available,7/14/2016 20:15,,,Thursday,0.00
5135,Airport,NA,No Cars Available,7/14/2016 20:16,,,Thursday,0.00
5146,Airport,NA,No Cars Available,7/14/2016 20:16,,,Thursday,0.00
5148,Airport,NA,No Cars Available,7/14/2016 20:18,,,Thursday,0.00
5151,Airport,NA,No Cars Available,7/14/2016 20:19,,,Thursday,0.00
5136,Airport,NA,No Cars Available,7/14/2016 20:20,,,Thursday,0.00
5147,Airport,NA,No Cars Available,7/14/2016 20:21,,,Thursday,0.00
5159,Airport,NA,No Cars Available,7/14/2016 20:22,,,Thursday,0.00
5152,Airport,NA,No Cars Available,7/14/2016 20:23,,,Thursday,0.00
5162,Airport,NA,No Cars Available,7/14/2016 20:24,,,Thursday,0.00
5161,Airport,NA,No Cars Available,7/14/2016 20:24,,,Thursday,0.00
5150,Airport,NA,No Cars Available,7/14/2016 20:26,,,Thursday,0.00
5156,Airport,NA,No Cars Available,7/14/2016 20:26,,,Thursday,0.00
5155,Airport,NA,No Cars Available,7/14/2016 20:26,,,Thursday,0.00
5158,Airport,NA,No Cars Available,7/14/2016 20:27,,,Thursday,0.00
5170,Airport,NA,No Cars Available,7/14/2016 20:29,,,Thursday,0.00
5165,Airport,NA,No Cars Available,7/14/2016 20:30,,,Thursday,0.00
5169,Airport,NA,No Cars Available,7/14/2016 20:31,,,Thursday,0.00
5157,Airport,NA,No Cars Available,7/14/2016 20:31,,,Thursday,0.00
5177,Airport,NA,No Cars Available,7/14/2016 20:33,,,Thursday,0.00
5167,Airport,NA,No Cars Available,7/14/2016 20:33,,,Thursday,0.00
5173,Airport,NA,No Cars Available,7/14/2016 20:33,,,Thursday,0.00
5168,Airport,NA,No Cars Available,7/14/2016 20:33,,,Thursday,0.00
5166,Airport,NA,No Cars Available,7/14/2016 20:34,,,Thursday,0.00
5183,Airport,NA,No Cars Available,7/14/2016 20:34,,,Thursday,0.00
5178,Airport,NA,No Cars Available,7/14/2016 20:35,,,Thursday,0.00
5180,Airport,NA,No Cars Available,7/14/2016 20:36,,,Thursday,0.00
5179,Airport,NA,No Cars Available,7/14/2016 20:37,,,Thursday,0.00
5172,Airport,NA,No Cars Available,7/14/2016 20:37,,,Thursday,0.00
5182,Airport,NA,No Cars Available,7/14/2016 20:38,,,Thursday,0.00
5181,Airport,NA,No Cars Available,7/14/2016 20:39,,,Thursday,0.00
5187,Airport,NA,No Cars Available,7/14/2016 20:42,,,Thursday,0.00
5189,Airport,NA,No Cars Available,7/14/2016 20:44,,,Thursday,0.00
5186,Airport,NA,No Cars Available,7/14/2016 20:45,,,Thursday,0.00
5191,City,NA,No Cars Available,7/14/2016 20:46,,,Thursday,0.00
5188,Airport,NA,No Cars Available,7/14/2016 20:48,,,Thursday,0.00
5196,Airport,NA,No Cars Available,7/14/2016 20:48,,,Thursday,0.00
5190,Airport,NA,No Cars Available,7/14/2016 20:49,,,Thursday,0.00
5201,Airport,NA,No Cars Available,7/14/2016 20:50,,,Thursday,0.00
5197,Airport,NA,No Cars Available,7/14/2016 20:50,,,Thursday,0.00
5195,Airport,NA,No Cars Available,7/14/2016 20:50,,,Thursday,0.00
5192,Airport,NA,No Cars Available,7/14/2016 20:52,,,Thursday,0.00
5211,Airport,NA,No Cars Available,7/14/2016 20:52,,,Thursday,0.00
5204,City,NA,No Cars Available,7/14/2016 20:53,,,Thursday,0.00
5203,Airport,NA,No Cars Available,7/14/2016 20:54,,,Thursday,0.00
5206,Airport,NA,No Cars Available,7/14/2016 20:54,,,Thursday,0.00
5212,Airport,NA,No Cars Available,7/14/2016 20:55,,,Thursday,0.00
5218,Airport,NA,No Cars Available,7/14/2016 20:56,,,Thursday,0.00
5205,Airport,NA,No Cars Available,7/14/2016 20:56,,,Thursday,0.00
5215,Airport,NA,No Cars Available,7/14/2016 20:58,,,Thursday,0.00
5213,Airport,NA,No Cars Available,7/14/2016 21:01,,,Thursday,0.00
5229,Airport,NA,No Cars Available,7/14/2016 21:02,,,Thursday,0.00
5223,Airport,NA,No Cars Available,7/14/2016 21:03,,,Thursday,0.00
5220,Airport,NA,No Cars Available,7/14/2016 21:04,,,Thursday,0.00
5222,Airport,NA,No Cars Available,7/14/2016 21:05,,,Thursday,0.00
5226,Airport,NA,No Cars Available,7/14/2016 21:05,,,Thursday,0.00
5238,Airport,NA,No Cars Available,7/14/2016 21:06,,,Thursday,0.00
5236,Airport,NA,No Cars Available,7/14/2016 21:06,,,Thursday,0.00
5231,Airport,NA,No Cars Available,7/14/2016 21:08,,,Thursday,0.00
5230,Airport,NA,No Cars Available,7/14/2016 21:09,,,Thursday,0.00
5237,Airport,NA,No Cars Available,7/14/2016 21:09,,,Thursday,0.00
5232,Airport,NA,No Cars Available,7/14/2016 21:10,,,Thursday,0.00
5240,Airport,NA,No Cars Available,7/14/2016 21:11,,,Thursday,0.00
5233,City,NA,No Cars Available,7/14/2016 21:11,,,Thursday,0.00
5239,Airport,NA,No Cars Available,7/14/2016 21:12,,,Thursday,0.00
5242,Airport,NA,No Cars Available,7/14/2016 21:13,,,Thursday,0.00
5246,Airport,NA,No Cars Available,7/14/2016 21:13,,,Thursday,0.00
5228,Airport,NA,No Cars Available,7/14/2016 21:14,,,Thursday,0.00
5249,Airport,NA,No Cars Available,7/14/2016 21:15,,,Thursday,0.00
5245,Airport,NA,No Cars Available,7/14/2016 21:17,,,Thursday,0.00
5257,Airport,NA,No Cars Available,7/14/2016 21:18,,,Thursday,0.00
5247,Airport,NA,No Cars Available,7/14/2016 21:18,,,Thursday,0.00
5244,Airport,NA,No Cars Available,7/14/2016 21:18,,,Thursday,0.00
5252,Airport,NA,No Cars Available,7/14/2016 21:22,,,Thursday,0.00
5250,Airport,NA,No Cars Available,7/14/2016 21:23,,,Thursday,0.00
5253,Airport,NA,No Cars Available,7/14/2016 21:23,,,Thursday,0.00
5256,Airport,NA,No Cars Available,7/14/2016 21:24,,,Thursday,0.00
5261,Airport,NA,No Cars Available,7/14/2016 21:25,,,Thursday,0.00
5260,Airport,NA,No Cars Available,7/14/2016 21:26,,,Thursday,0.00
5258,Airport,NA,No Cars Available,7/14/2016 21:27,,,Thursday,0.00
5267,Airport,NA,No Cars Available,7/14/2016 21:28,,,Thursday,0.00
5262,Airport,NA,No Cars Available,7/14/2016 21:28,,,Thursday,0.00
5259,Airport,NA,No Cars Available,7/14/2016 21:30,,,Thursday,0.00
5265,Airport,NA,No Cars Available,7/14/2016 21:30,,,Thursday,0.00
5280,Airport,NA,No Cars Available,7/14/2016 21:34,,,Thursday,0.00
5279,Airport,NA,No Cars Available,7/14/2016 21:34,,,Thursday,0.00
5264,Airport,NA,No Cars Available,7/14/2016 21:34,,,Thursday,0.00
5281,Airport,NA,No Cars Available,7/14/2016 21:35,,,Thursday,0.00
5269,Airport,NA,No Cars Available,7/14/2016 21:36,,,Thursday,0.00
5277,Airport,NA,No Cars Available,7/14/2016 21:37,,,Thursday,0.00
5282,Airport,NA,No Cars Available,7/14/2016 21:37,,,Thursday,0.00
5278,Airport,NA,No Cars Available,7/14/2016 21:38,,,Thursday,0.00
5283,Airport,NA,No Cars Available,7/14/2016 21:39,,,Thursday,0.00
5274,Airport,NA,No Cars Available,7/14/2016 21:40,,,Thursday,0.00
5301,Airport,NA,No Cars Available,7/14/2016 21:48,,,Thursday,0.00
5296,Airport,NA,No Cars Available,7/14/2016 21:49,,,Thursday,0.00
5299,Airport,NA,No Cars Available,7/14/2016 21:49,,,Thursday,0.00
5293,Airport,NA,No Cars Available,7/14/2016 21:50,,,Thursday,0.00
5292,Airport,NA,No Cars Available,7/14/2016 21:52,,,Thursday,0.00
5302,Airport,NA,No Cars Available,7/14/2016 21:53,,,Thursday,0.00
5303,Airport,NA,No Cars Available,7/14/2016 21:54,,,Thursday,0.00
5298,Airport,NA,No Cars Available,7/14/2016 21:54,,,Thursday,0.00
5304,Airport,NA,No Cars Available,7/14/2016 21:56,,,Thursday,0.00
5305,Airport,NA,No Cars Available,7/14/2016 21:56,,,Thursday,0.00
5308,Airport,NA,No Cars Available,7/14/2016 21:58,,,Thursday,0.00
5309,Airport,NA,No Cars Available,7/14/2016 21:58,,,Thursday,0.00
5312,Airport,NA,No Cars Available,7/14/2016 21:58,,,Thursday,0.00
5311,Airport,NA,No Cars Available,7/14/2016 22:00,,,Thursday,0.00
5306,Airport,NA,No Cars Available,7/14/2016 22:01,,,Thursday,0.00
5307,Airport,NA,No Cars Available,7/14/2016 22:03,,,Thursday,0.00
5310,Airport,NA,No Cars Available,7/14/2016 22:04,,,Thursday,0.00
5315,Airport,NA,No Cars Available,7/14/2016 22:05,,,Thursday,0.00
5314,Airport,NA,No Cars Available,7/14/2016 22:05,,,Thursday,0.00
5322,Airport,NA,No Cars Available,7/14/2016 22:06,,,Thursday,0.00
5316,Airport,NA,No Cars Available,7/14/2016 22:06,,,Thursday,0.00
5319,Airport,NA,No Cars Available,7/14/2016 22:08,,,Thursday,0.00
5317,Airport,NA,No Cars Available,7/14/2016 22:09,,,Thursday,0.00
5323,Airport,NA,No Cars Available,7/14/2016 22:13,,,Thursday,0.00
5320,Airport,NA,No Cars Available,7/14/2016 22:13,,,Thursday,0.00
5324,Airport,NA,No Cars Available,7/14/2016 22:14,,,Thursday,0.00
5329,Airport,NA,No Cars Available,7/14/2016 22:15,,,Thursday,0.00
5330,Airport,NA,No Cars Available,7/14/2016 22:19,,,Thursday,0.00
5331,Airport,NA,No Cars Available,7/14/2016 22:20,,,Thursday,0.00
5333,Airport,NA,No Cars Available,7/14/2016 22:22,,,Thursday,0.00
5332,City,NA,No Cars Available,7/14/2016 22:22,,,Thursday,0.00
5334,City,NA,No Cars Available,7/14/2016 22:23,,,Thursday,0.00
5339,City,NA,No Cars Available,7/14/2016 22:28,,,Thursday,0.00
5343,City,NA,No Cars Available,7/14/2016 22:35,,,Thursday,0.00
5346,Airport,NA,No Cars Available,7/14/2016 22:46,,,Thursday,0.00
5353,Airport,NA,No Cars Available,7/14/2016 22:54,,,Thursday,0.00
5351,City,NA,No Cars Available,7/14/2016 22:54,,,Thursday,0.00
5356,Airport,NA,No Cars Available,7/14/2016 23:06,,,Thursday,0.00
5355,City,NA,No Cars Available,7/14/2016 23:10,,,Thursday,0.00
5363,Airport,NA,No Cars Available,7/14/2016 23:19,,,Thursday,0.00
5362,Airport,NA,No Cars Available,7/14/2016 23:22,,,Thursday,0.00
5361,Airport,NA,No Cars Available,7/14/2016 23:22,,,Thursday,0.00
5365,City,NA,No Cars Available,7/14/2016 23:24,,,Thursday,0.00
5372,City,NA,No Cars Available,7/14/2016 23:38,,,Thursday,0.00
5369,Airport,NA,No Cars Available,7/14/2016 23:39,,,Thursday,0.00
5371,Airport,NA,No Cars Available,7/14/2016 23:41,,,Thursday,0.00
5375,Airport,NA,No Cars Available,7/14/2016 23:42,,,Thursday,0.00
5376,City,NA,No Cars Available,7/14/2016 23:43,,,Thursday,0.00
5378,Airport,NA,No Cars Available,7/14/2016 23:52,,,Thursday,0.00
6765,Airport,NA,No Cars Available,7/15/2016 0:09,,,Friday,0.00
5388,Airport,NA,No Cars Available,7/15/2016 0:19,,,Friday,0.00
5387,City,NA,No Cars Available,7/15/2016 0:19,,,Friday,0.00
5389,Airport,NA,No Cars Available,7/15/2016 0:20,,,Friday,0.00
5386,City,NA,No Cars Available,7/15/2016 0:20,,,Friday,0.00
5390,Airport,NA,No Cars Available,7/15/2016 0:26,,,Friday,0.00
5391,City,NA,No Cars Available,7/15/2016 0:26,,,Friday,0.00
5393,Airport,NA,No Cars Available,7/15/2016 0:30,,,Friday,0.00
5397,City,NA,No Cars Available,7/15/2016 0:52,,,Friday,0.00
5395,Airport,NA,No Cars Available,7/15/2016 0:53,,,Friday,0.00
5398,City,NA,No Cars Available,7/15/2016 1:02,,,Friday,0.00
5401,City,NA,No Cars Available,7/15/2016 1:04,,,Friday,0.00
5403,Airport,NA,No Cars Available,7/15/2016 1:14,,,Friday,0.00
5405,Airport,NA,No Cars Available,7/15/2016 1:20,,,Friday,0.00
5406,City,NA,No Cars Available,7/15/2016 1:27,,,Friday,0.00
5407,Airport,NA,No Cars Available,7/15/2016 1:31,,,Friday,0.00
5408,City,NA,No Cars Available,7/15/2016 1:37,,,Friday,0.00
5411,Airport,NA,No Cars Available,7/15/2016 1:43,,,Friday,0.00
5412,Airport,NA,No Cars Available,7/15/2016 1:49,,,Friday,0.00
5413,Airport,NA,No Cars Available,7/15/2016 1:50,,,Friday,0.00
5414,Airport,NA,No Cars Available,7/15/2016 1:51,,,Friday,0.00
5415,City,NA,No Cars Available,7/15/2016 1:51,,,Friday,0.00
5416,City,NA,No Cars Available,7/15/2016 1:53,,,Friday,0.00
5417,Airport,NA,No Cars Available,7/15/2016 1:59,,,Friday,0.00
5420,Airport,NA,No Cars Available,7/15/2016 2:09,,,Friday,0.00
5427,City,NA,No Cars Available,7/15/2016 2:20,,,Friday,0.00
5426,Airport,NA,No Cars Available,7/15/2016 2:22,,,Friday,0.00
5429,Airport,NA,No Cars Available,7/15/2016 2:38,,,Friday,0.00
5433,City,NA,No Cars Available,7/15/2016 2:41,,,Friday,0.00
5432,Airport,NA,No Cars Available,7/15/2016 2:42,,,Friday,0.00
5438,City,NA,No Cars Available,7/15/2016 2:59,,,Friday,0.00
5436,City,NA,No Cars Available,7/15/2016 2:59,,,Friday,0.00
5443,City,NA,No Cars Available,7/15/2016 3:03,,,Friday,0.00
5441,City,NA,No Cars Available,7/15/2016 3:06,,,Friday,0.00
5445,Airport,NA,No Cars Available,7/15/2016 3:07,,,Friday,0.00
5442,Airport,NA,No Cars Available,7/15/2016 3:08,,,Friday,0.00
5439,City,NA,No Cars Available,7/15/2016 3:13,,,Friday,0.00
5449,City,NA,No Cars Available,7/15/2016 3:18,,,Friday,0.00
5447,City,NA,No Cars Available,7/15/2016 3:19,,,Friday,0.00
5450,City,NA,No Cars Available,7/15/2016 3:21,,,Friday,0.00
5451,Airport,NA,No Cars Available,7/15/2016 3:25,,,Friday,0.00
5446,City,NA,No Cars Available,7/15/2016 3:25,,,Friday,0.00
5452,Airport,NA,No Cars Available,7/15/2016 3:28,,,Friday,0.00
5456,Airport,NA,No Cars Available,7/15/2016 3:45,,,Friday,0.00
5454,Airport,NA,No Cars Available,7/15/2016 3:47,,,Friday,0.00
5458,Airport,NA,No Cars Available,7/15/2016 4:00,,,Friday,0.00
5459,Airport,NA,No Cars Available,7/15/2016 4:03,,,Friday,0.00
5461,Airport,NA,No Cars Available,7/15/2016 4:10,,,Friday,0.00
5462,Airport,NA,No Cars Available,7/15/2016 4:20,,,Friday,0.00
5463,Airport,NA,No Cars Available,7/15/2016 4:20,,,Friday,0.00
5464,City,NA,No Cars Available,7/15/2016 4:21,,,Friday,0.00
5465,Airport,NA,No Cars Available,7/15/2016 4:29,,,Friday,0.00
5466,Airport,NA,No Cars Available,7/15/2016 4:31,,,Friday,0.00
5468,City,NA,No Cars Available,7/15/2016 4:37,,,Friday,0.00
5467,City,NA,No Cars Available,7/15/2016 4:42,,,Friday,0.00
5490,City,NA,No Cars Available,7/15/2016 4:50,,,Friday,0.00
5483,Airport,NA,No Cars Available,7/15/2016 4:51,,,Friday,0.00
5482,City,NA,No Cars Available,7/15/2016 4:51,,,Friday,0.00
5485,Airport,NA,No Cars Available,7/15/2016 4:54,,,Friday,0.00
5491,City,NA,No Cars Available,7/15/2016 4:56,,,Friday,0.00
5492,City,NA,No Cars Available,7/15/2016 5:01,,,Friday,0.00
5504,City,NA,No Cars Available,7/15/2016 5:05,,,Friday,0.00
5507,City,NA,No Cars Available,7/15/2016 5:07,,,Friday,0.00
5509,City,NA,No Cars Available,7/15/2016 5:08,,,Friday,0.00
5516,City,NA,No Cars Available,7/15/2016 5:09,,,Friday,0.00
5527,City,NA,No Cars Available,7/15/2016 5:17,,,Friday,0.00
5530,City,NA,No Cars Available,7/15/2016 5:19,,,Friday,0.00
5528,City,NA,No Cars Available,7/15/2016 5:19,,,Friday,0.00
5523,City,NA,No Cars Available,7/15/2016 5:20,,,Friday,0.00
5532,City,NA,No Cars Available,7/15/2016 5:22,,,Friday,0.00
5539,City,NA,No Cars Available,7/15/2016 5:25,,,Friday,0.00
5542,City,NA,No Cars Available,7/15/2016 5:28,,,Friday,0.00
5541,City,NA,No Cars Available,7/15/2016 5:28,,,Friday,0.00
5546,City,NA,No Cars Available,7/15/2016 5:33,,,Friday,0.00
5550,City,NA,No Cars Available,7/15/2016 5:33,,,Friday,0.00
5561,City,NA,No Cars Available,7/15/2016 5:40,,,Friday,0.00
5562,Airport,NA,No Cars Available,7/15/2016 5:43,,,Friday,0.00
5563,City,NA,No Cars Available,7/15/2016 5:45,,,Friday,0.00
5567,City,NA,No Cars Available,7/15/2016 5:48,,,Friday,0.00
5571,City,NA,No Cars Available,7/15/2016 5:52,,,Friday,0.00
5589,City,NA,No Cars Available,7/15/2016 5:54,,,Friday,0.00
5574,City,NA,No Cars Available,7/15/2016 5:55,,,Friday,0.00
5579,City,NA,No Cars Available,7/15/2016 5:56,,,Friday,0.00
5588,City,NA,No Cars Available,7/15/2016 5:58,,,Friday,0.00
5593,City,NA,No Cars Available,7/15/2016 6:02,,,Friday,0.00
5599,City,NA,No Cars Available,7/15/2016 6:09,,,Friday,0.00
5601,Airport,NA,No Cars Available,7/15/2016 6:09,,,Friday,0.00
5595,City,NA,No Cars Available,7/15/2016 6:10,,,Friday,0.00
5602,City,NA,No Cars Available,7/15/2016 6:10,,,Friday,0.00
5592,City,NA,No Cars Available,7/15/2016 6:10,,,Friday,0.00
5610,City,NA,No Cars Available,7/15/2016 6:16,,,Friday,0.00
5607,City,NA,No Cars Available,7/15/2016 6:18,,,Friday,0.00
5616,City,NA,No Cars Available,7/15/2016 6:21,,,Friday,0.00
5611,City,NA,No Cars Available,7/15/2016 6:21,,,Friday,0.00
5624,City,NA,No Cars Available,7/15/2016 6:29,,,Friday,0.00
5625,City,NA,No Cars Available,7/15/2016 6:31,,,Friday,0.00
5620,City,NA,No Cars Available,7/15/2016 6:34,,,Friday,0.00
5633,City,NA,No Cars Available,7/15/2016 6:41,,,Friday,0.00
5670,City,NA,No Cars Available,7/15/2016 6:57,,,Friday,0.00
5657,City,NA,No Cars Available,7/15/2016 7:01,,,Friday,0.00
5669,City,NA,No Cars Available,7/15/2016 7:02,,,Friday,0.00
5658,City,NA,No Cars Available,7/15/2016 7:03,,,Friday,0.00
5667,City,NA,No Cars Available,7/15/2016 7:07,,,Friday,0.00
5680,City,NA,No Cars Available,7/15/2016 7:08,,,Friday,0.00
5684,City,NA,No Cars Available,7/15/2016 7:19,,,Friday,0.00
5695,City,NA,No Cars Available,7/15/2016 7:26,,,Friday,0.00
5692,Airport,NA,No Cars Available,7/15/2016 7:27,,,Friday,0.00
5693,City,NA,No Cars Available,7/15/2016 7:27,,,Friday,0.00
5722,City,NA,No Cars Available,7/15/2016 7:39,,,Friday,0.00
5712,City,NA,No Cars Available,7/15/2016 7:39,,,Friday,0.00
5721,City,NA,No Cars Available,7/15/2016 7:41,,,Friday,0.00
5727,City,NA,No Cars Available,7/15/2016 7:41,,,Friday,0.00
5725,City,NA,No Cars Available,7/15/2016 7:42,,,Friday,0.00
5726,City,NA,No Cars Available,7/15/2016 7:46,,,Friday,0.00
5739,City,NA,No Cars Available,7/15/2016 7:50,,,Friday,0.00
5744,City,NA,No Cars Available,7/15/2016 7:55,,,Friday,0.00
5745,City,NA,No Cars Available,7/15/2016 7:58,,,Friday,0.00
