Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Delivery_Time,Request_Weekday,
3364,Airport,NA,No Cars Available,7/13/2016 13:41,,,Wednesday,
3368,City,NA,No Cars Available,7/13/2016 13:53,,,Wednesday,
3371,City,NA,No Cars Available,7/13/2016 14:02,,,Wednesday,
3373,City,NA,No Cars Available,7/13/2016 14:06,,,Wednesday,
3374,City,NA,No Cars Available,7/13/2016 14:13,,,Wednesday,
3376,Airport,NA,No Cars Available,7/13/2016 14:18,,,Wednesday,
3386,Airport,NA,No Cars Available,7/13/2016 14:39,,,Wednesday,
3389,City,NA,No Cars Available,7/13/2016 14:39,,,Wednesday,
3390,Airport,NA,No Cars Available,7/13/2016 14:40,,,Wednesday,
3401,City,NA,No Cars Available,7/13/2016 15:11,,,Wednesday,
3402,Airport,NA,No Cars Available,7/13/2016 15:12,,,Wednesday,
3398,City,NA,No Cars Available,7/13/2016 15:12,,,Wednesday,
3406,Airport,NA,No Cars Available,7/13/2016 15:20,,,Wednesday,
3410,Airport,NA,No Cars Available,7/13/2016 15:24,,,Wednesday,
3409,City,NA,No Cars Available,7/13/2016 15:25,,,Wednesday,
3417,City,NA,No Cars Available,7/13/2016 15:41,,,Wednesday,
3426,City,NA,No Cars Available,7/13/2016 15:56,,,Wednesday,
3435,City,NA,No Cars Available,7/13/2016 16:07,,,Wednesday,
3439,City,NA,No Cars Available,7/13/2016 16:19,,,Wednesday,
3442,City,NA,No Cars Available,7/13/2016 16:29,,,Wednesday,
3443,City,NA,No Cars Available,7/13/2016 16:35,,,Wednesday,
3447,City,NA,No Cars Available,7/13/2016 16:42,,,Wednesday,
3463,Airport,NA,No Cars Available,7/13/2016 17:08,,,Wednesday,
3464,Airport,NA,No Cars Available,7/13/2016 17:11,,,Wednesday,
3473,Airport,NA,No Cars Available,7/13/2016 17:13,,,Wednesday,
3470,Airport,NA,No Cars Available,7/13/2016 17:15,,,Wednesday,
3474,Airport,NA,No Cars Available,7/13/2016 17:18,,,Wednesday,
3467,Airport,NA,No Cars Available,7/13/2016 17:19,,,Wednesday,
3481,Airport,NA,No Cars Available,7/13/2016 17:20,,,Wednesday,
3479,Airport,NA,No Cars Available,7/13/2016 17:20,,,Wednesday,
3487,Airport,NA,No Cars Available,7/13/2016 17:20,,,Wednesday,
3476,Airport,NA,No Cars Available,7/13/2016 17:23,,,Wednesday,
3484,City,NA,No Cars Available,7/13/2016 17:25,,,Wednesday,
3491,Airport,NA,No Cars Available,7/13/2016 17:27,,,Wednesday,
3488,Airport,NA,No Cars Available,7/13/2016 17:27,,,Wednesday,
3490,Airport,NA,No Cars Available,7/13/2016 17:27,,,Wednesday,
3493,Airport,NA,No Cars Available,7/13/2016 17:28,,,Wednesday,
3492,Airport,NA,No Cars Available,7/13/2016 17:29,,,Wednesday,
3480,Airport,NA,No Cars Available,7/13/2016 17:29,,,Wednesday,
3489,Airport,NA,No Cars Available,7/13/2016 17:31,,,Wednesday,
3502,Airport,NA,No Cars Available,7/13/2016 17:32,,,Wednesday,
3494,Airport,NA,No Cars Available,7/13/2016 17:33,,,Wednesday,
3501,Airport,NA,No Cars Available,7/13/2016 17:36,,,Wednesday,
3503,Airport,NA,No Cars Available,7/13/2016 17:38,,,Wednesday,
3509,Airport,NA,No Cars Available,7/13/2016 17:39,,,Wednesday,
3504,Airport,NA,No Cars Available,7/13/2016 17:41,,,Wednesday,
3512,Airport,NA,No Cars Available,7/13/2016 17:41,,,Wednesday,
3519,Airport,NA,No Cars Available,7/13/2016 17:41,,,Wednesday,
3516,Airport,NA,No Cars Available,7/13/2016 17:41,,,Wednesday,
3513,Airport,NA,No Cars Available,7/13/2016 17:42,,,Wednesday,
3515,Airport,NA,No Cars Available,7/13/2016 17:42,,,Wednesday,
3521,Airport,NA,No Cars Available,7/13/2016 17:45,,,Wednesday,
3527,Airport,NA,No Cars Available,7/13/2016 17:46,,,Wednesday,
3526,Airport,NA,No Cars Available,7/13/2016 17:48,,,Wednesday,
3522,Airport,NA,No Cars Available,7/13/2016 17:49,,,Wednesday,
3536,Airport,NA,No Cars Available,7/13/2016 17:51,,,Wednesday,
3534,Airport,NA,No Cars Available,7/13/2016 17:51,,,Wednesday,
3537,Airport,NA,No Cars Available,7/13/2016 17:55,,,Wednesday,
3533,Airport,NA,No Cars Available,7/13/2016 17:56,,,Wednesday,
3535,Airport,NA,No Cars Available,7/13/2016 17:56,,,Wednesday,
3532,Airport,NA,No Cars Available,7/13/2016 17:57,,,Wednesday,
3547,Airport,NA,No Cars Available,7/13/2016 17:57,,,Wednesday,
3531,Airport,NA,No Cars Available,7/13/2016 17:57,,,Wednesday,
3538,Airport,NA,No Cars Available,7/13/2016 17:58,,,Wednesday,
3543,Airport,NA,No Cars Available,7/13/2016 17:59,,,Wednesday,
3539,Airport,NA,No Cars Available,7/13/2016 18:02,,,Wednesday,
3542,Airport,NA,No Cars Available,7/13/2016 18:05,,,Wednesday,
3553,Airport,NA,No Cars Available,7/13/2016 18:08,,,Wednesday,
3562,Airport,NA,No Cars Available,7/13/2016 18:09,,,Wednesday,
3550,Airport,NA,No Cars Available,7/13/2016 18:10,,,Wednesday,
3551,Airport,NA,No Cars Available,7/13/2016 18:10,,,Wednesday,
3557,Airport,NA,No Cars Available,7/13/2016 18:10,,,Wednesday,
3560,Airport,NA,No Cars Available,7/13/2016 18:10,,,Wednesday,
3566,Airport,NA,No Cars Available,7/13/2016 18:13,,,Wednesday,
3567,Airport,NA,No Cars Available,7/13/2016 18:14,,,Wednesday,
3554,Airport,NA,No Cars Available,7/13/2016 18:14,,,Wednesday,
3556,Airport,NA,No Cars Available,7/13/2016 18:15,,,Wednesday,
3563,Airport,NA,No Cars Available,7/13/2016 18:16,,,Wednesday,
3569,Airport,NA,No Cars Available,7/13/2016 18:19,,,Wednesday,
3571,Airport,NA,No Cars Available,7/13/2016 18:22,,,Wednesday,
3574,Airport,NA,No Cars Available,7/13/2016 18:22,,,Wednesday,
3568,Airport,NA,No Cars Available,7/13/2016 18:22,,,Wednesday,
3576,Airport,NA,No Cars Available,7/13/2016 18:23,,,Wednesday,
3570,Airport,NA,No Cars Available,7/13/2016 18:24,,,Wednesday,
3578,Airport,NA,No Cars Available,7/13/2016 18:26,,,Wednesday,
3579,Airport,NA,No Cars Available,7/13/2016 18:26,,,Wednesday,
3582,Airport,NA,No Cars Available,7/13/2016 18:27,,,Wednesday,
3589,Airport,NA,No Cars Available,7/13/2016 18:27,,,Wednesday,
3580,Airport,NA,No Cars Available,7/13/2016 18:27,,,Wednesday,
3575,Airport,NA,No Cars Available,7/13/2016 18:27,,,Wednesday,
3573,City,NA,No Cars Available,7/13/2016 18:29,,,Wednesday,
3592,Airport,NA,No Cars Available,7/13/2016 18:29,,,Wednesday,
3587,Airport,NA,No Cars Available,7/13/2016 18:30,,,Wednesday,
3586,Airport,NA,No Cars Available,7/13/2016 18:32,,,Wednesday,
3581,Airport,NA,No Cars Available,7/13/2016 18:32,,,Wednesday,
3588,Airport,NA,No Cars Available,7/13/2016 18:33,,,Wednesday,
3591,Airport,NA,No Cars Available,7/13/2016 18:33,,,Wednesday,
3595,Airport,NA,No Cars Available,7/13/2016 18:35,,,Wednesday,
3597,Airport,NA,No Cars Available,7/13/2016 18:36,,,Wednesday,
3599,Airport,NA,No Cars Available,7/13/2016 18:38,,,Wednesday,
3596,Airport,NA,No Cars Available,7/13/2016 18:39,,,Wednesday,
3604,Airport,NA,No Cars Available,7/13/2016 18:43,,,Wednesday,
3603,Airport,NA,No Cars Available,7/13/2016 18:44,,,Wednesday,
3605,Airport,NA,No Cars Available,7/13/2016 18:44,,,Wednesday,
3600,Airport,NA,No Cars Available,7/13/2016 18:45,,,Wednesday,
3607,Airport,NA,No Cars Available,7/13/2016 18:45,,,Wednesday,
3608,Airport,NA,No Cars Available,7/13/2016 18:47,,,Wednesday,
3611,Airport,NA,No Cars Available,7/13/2016 18:48,,,Wednesday,
3609,City,NA,No Cars Available,7/13/2016 18:49,,,Wednesday,
3610,Airport,NA,No Cars Available,7/13/2016 18:49,,,Wednesday,
3616,Airport,NA,No Cars Available,7/13/2016 18:49,,,Wednesday,
3606,Airport,NA,No Cars Available,7/13/2016 18:50,,,Wednesday,
3614,City,NA,No Cars Available,7/13/2016 18:51,,,Wednesday,
3618,Airport,NA,No Cars Available,7/13/2016 18:52,,,Wednesday,
3612,Airport,NA,No Cars Available,7/13/2016 18:53,,,Wednesday,
3623,Airport,NA,No Cars Available,7/13/2016 18:54,,,Wednesday,
3619,Airport,NA,No Cars Available,7/13/2016 18:55,,,Wednesday,
3627,Airport,NA,No Cars Available,7/13/2016 18:57,,,Wednesday,
3635,Airport,NA,No Cars Available,7/13/2016 18:58,,,Wednesday,
3629,Airport,NA,No Cars Available,7/13/2016 18:58,,,Wednesday,
3626,Airport,NA,No Cars Available,7/13/2016 19:00,,,Wednesday,
3633,City,NA,No Cars Available,7/13/2016 19:00,,,Wednesday,
3637,Airport,NA,No Cars Available,7/13/2016 19:05,,,Wednesday,
3639,Airport,NA,No Cars Available,7/13/2016 19:05,,,Wednesday,
3628,Airport,NA,No Cars Available,7/13/2016 19:06,,,Wednesday,
3642,Airport,NA,No Cars Available,7/13/2016 19:07,,,Wednesday,
3636,Airport,NA,No Cars Available,7/13/2016 19:07,,,Wednesday,
3647,Airport,NA,No Cars Available,7/13/2016 19:09,,,Wednesday,
3655,Airport,NA,No Cars Available,7/13/2016 19:11,,,Wednesday,
3643,Airport,NA,No Cars Available,7/13/2016 19:12,,,Wednesday,
3654,Airport,NA,No Cars Available,7/13/2016 19:15,,,Wednesday,
3652,Airport,NA,No Cars Available,7/13/2016 19:16,,,Wednesday,
3650,Airport,NA,No Cars Available,7/13/2016 19:17,,,Wednesday,
3665,Airport,NA,No Cars Available,7/13/2016 19:21,,,Wednesday,
3663,Airport,NA,No Cars Available,7/13/2016 19:22,,,Wednesday,
3664,Airport,NA,No Cars Available,7/13/2016 19:22,,,Wednesday,
3659,Airport,NA,No Cars Available,7/13/2016 19:24,,,Wednesday,
3677,Airport,NA,No Cars Available,7/13/2016 19:24,,,Wednesday,
3670,Airport,NA,No Cars Available,7/13/2016 19:25,,,Wednesday,
3669,Airport,NA,No Cars Available,7/13/2016 19:25,,,Wednesday,
3675,Airport,NA,No Cars Available,7/13/2016 19:25,,,Wednesday,
3682,Airport,NA,No Cars Available,7/13/2016 19:31,,,Wednesday,
3674,Airport,NA,No Cars Available,7/13/2016 19:31,,,Wednesday,
3678,Airport,NA,No Cars Available,7/13/2016 19:33,,,Wednesday,
3673,Airport,NA,No Cars Available,7/13/2016 19:35,,,Wednesday,
3687,Airport,NA,No Cars Available,7/13/2016 19:35,,,Wednesday,
3683,Airport,NA,No Cars Available,7/13/2016 19:36,,,Wednesday,
3685,Airport,NA,No Cars Available,7/13/2016 19:37,,,Wednesday,
3684,Airport,NA,No Cars Available,7/13/2016 19:38,,,Wednesday,
3692,Airport,NA,No Cars Available,7/13/2016 19:40,,,Wednesday,
3680,Airport,NA,No Cars Available,7/13/2016 19:40,,,Wednesday,
3689,Airport,NA,No Cars Available,7/13/2016 19:41,,,Wednesday,
3696,Airport,NA,No Cars Available,7/13/2016 19:43,,,Wednesday,
3693,Airport,NA,No Cars Available,7/13/2016 19:43,,,Wednesday,
3695,Airport,NA,No Cars Available,7/13/2016 19:43,,,Wednesday,
3709,Airport,NA,No Cars Available,7/13/2016 19:44,,,Wednesday,
3708,Airport,NA,No Cars Available,7/13/2016 19:45,,,Wednesday,
3699,Airport,NA,No Cars Available,7/13/2016 19:45,,,Wednesday,
3691,Airport,NA,No Cars Available,7/13/2016 19:46,,,Wednesday,
3705,Airport,NA,No Cars Available,7/13/2016 19:47,,,Wednesday,
3707,Airport,NA,No Cars Available,7/13/2016 19:48,,,Wednesday,
3706,Airport,NA,No Cars Available,7/13/2016 19:49,,,Wednesday,
3702,Airport,NA,No Cars Available,7/13/2016 19:50,,,Wednesday,
3700,Airport,NA,No Cars Available,7/13/2016 19:50,,,Wednesday,
3712,Airport,NA,No Cars Available,7/13/2016 19:51,,,Wednesday,
3698,Airport,NA,No Cars Available,7/13/2016 19:51,,,Wednesday,
3710,Airport,NA,No Cars Available,7/13/2016 19:51,,,Wednesday,
3714,Airport,NA,No Cars Available,7/13/2016 19:53,,,Wednesday,
3720,Airport,NA,No Cars Available,7/13/2016 19:55,,,Wednesday,
3719,Airport,NA,No Cars Available,7/13/2016 19:58,,,Wednesday,
3717,Airport,NA,No Cars Available,7/13/2016 19:58,,,Wednesday,
3715,Airport,NA,No Cars Available,7/13/2016 19:59,,,Wednesday,
3713,Airport,NA,No Cars Available,7/13/2016 19:59,,,Wednesday,
3716,Airport,NA,No Cars Available,7/13/2016 20:01,,,Wednesday,
3726,Airport,NA,No Cars Available,7/13/2016 20:04,,,Wednesday,
3724,Airport,NA,No Cars Available,7/13/2016 20:04,,,Wednesday,
3721,Airport,NA,No Cars Available,7/13/2016 20:04,,,Wednesday,
3729,Airport,NA,No Cars Available,7/13/2016 20:05,,,Wednesday,
3731,Airport,NA,No Cars Available,7/13/2016 20:06,,,Wednesday,
3733,Airport,NA,No Cars Available,7/13/2016 20:10,,,Wednesday,
3730,Airport,NA,No Cars Available,7/13/2016 20:11,,,Wednesday,
3735,Airport,NA,No Cars Available,7/13/2016 20:11,,,Wednesday,
3734,Airport,NA,No Cars Available,7/13/2016 20:12,,,Wednesday,
3737,Airport,NA,No Cars Available,7/13/2016 20:19,,,Wednesday,
3736,Airport,NA,No Cars Available,7/13/2016 20:20,,,Wednesday,
3746,Airport,NA,No Cars Available,7/13/2016 20:22,,,Wednesday,
3747,Airport,NA,No Cars Available,7/13/2016 20:25,,,Wednesday,
3751,Airport,NA,No Cars Available,7/13/2016 20:29,,,Wednesday,
3750,Airport,NA,No Cars Available,7/13/2016 20:30,,,Wednesday,
3752,Airport,NA,No Cars Available,7/13/2016 20:31,,,Wednesday,
3754,Airport,NA,No Cars Available,7/13/2016 20:32,,,Wednesday,
3749,Airport,NA,No Cars Available,7/13/2016 20:32,,,Wednesday,
3757,Airport,NA,No Cars Available,7/13/2016 20:33,,,Wednesday,
3765,Airport,NA,No Cars Available,7/13/2016 20:35,,,Wednesday,
3756,Airport,NA,No Cars Available,7/13/2016 20:35,,,Wednesday,
3764,Airport,NA,No Cars Available,7/13/2016 20:35,,,Wednesday,
3770,Airport,NA,No Cars Available,7/13/2016 20:39,,,Wednesday,
3778,Airport,NA,No Cars Available,7/13/2016 20:40,,,Wednesday,
3772,Airport,NA,No Cars Available,7/13/2016 20:40,,,Wednesday,
3760,Airport,NA,No Cars Available,7/13/2016 20:40,,,Wednesday,
3779,Airport,NA,No Cars Available,7/13/2016 20:42,,,Wednesday,
3773,Airport,NA,No Cars Available,7/13/2016 20:43,,,Wednesday,
3769,Airport,NA,No Cars Available,7/13/2016 20:44,,,Wednesday,
3781,Airport,NA,No Cars Available,7/13/2016 20:44,,,Wednesday,
3785,City,NA,No Cars Available,7/13/2016 20:45,,,Wednesday,
3776,Airport,NA,No Cars Available,7/13/2016 20:45,,,Wednesday,
3775,Airport,NA,No Cars Available,7/13/2016 20:46,,,Wednesday,
3783,Airport,NA,No Cars Available,7/13/2016 20:48,,,Wednesday,
3784,Airport,NA,No Cars Available,7/13/2016 20:49,,,Wednesday,
3787,Airport,NA,No Cars Available,7/13/2016 20:49,,,Wednesday,
3791,Airport,NA,No Cars Available,7/13/2016 20:51,,,Wednesday,
3796,Airport,NA,No Cars Available,7/13/2016 20:51,,,Wednesday,
3790,Airport,NA,No Cars Available,7/13/2016 20:52,,,Wednesday,
3792,Airport,NA,No Cars Available,7/13/2016 20:53,,,Wednesday,
3793,Airport,NA,No Cars Available,7/13/2016 20:54,,,Wednesday,
3797,Airport,NA,No Cars Available,7/13/2016 20:56,,,Wednesday,
3800,Airport,NA,No Cars Available,7/13/2016 20:56,,,Wednesday,
3803,Airport,NA,No Cars Available,7/13/2016 20:58,,,Wednesday,
3799,City,NA,No Cars Available,7/13/2016 20:58,,,Wednesday,
3802,Airport,NA,No Cars Available,7/13/2016 21:00,,,Wednesday,
3811,Airport,NA,No Cars Available,7/13/2016 21:02,,,Wednesday,
3805,Airport,NA,No Cars Available,7/13/2016 21:03,,,Wednesday,
3815,Airport,NA,No Cars Available,7/13/2016 21:07,,,Wednesday,
3812,City,NA,No Cars Available,7/13/2016 21:09,,,Wednesday,
3816,Airport,NA,No Cars Available,7/13/2016 21:09,,,Wednesday,
3821,Airport,NA,No Cars Available,7/13/2016 21:10,,,Wednesday,
3814,Airport,NA,No Cars Available,7/13/2016 21:11,,,Wednesday,
3829,Airport,NA,No Cars Available,7/13/2016 21:13,,,Wednesday,
3825,Airport,NA,No Cars Available,7/13/2016 21:14,,,Wednesday,
3833,Airport,NA,No Cars Available,7/13/2016 21:18,,,Wednesday,
3823,Airport,NA,No Cars Available,7/13/2016 21:20,,,Wednesday,
3828,City,NA,No Cars Available,7/13/2016 21:20,,,Wednesday,
3836,Airport,NA,No Cars Available,7/13/2016 21:21,,,Wednesday,
3824,Airport,NA,No Cars Available,7/13/2016 21:22,,,Wednesday,
3832,Airport,NA,No Cars Available,7/13/2016 21:23,,,Wednesday,
3846,Airport,NA,No Cars Available,7/13/2016 21:25,,,Wednesday,
3837,Airport,NA,No Cars Available,7/13/2016 21:27,,,Wednesday,
3835,Airport,NA,No Cars Available,7/13/2016 21:27,,,Wednesday,
3838,Airport,NA,No Cars Available,7/13/2016 21:28,,,Wednesday,
3844,Airport,NA,No Cars Available,7/13/2016 21:28,,,Wednesday,
3845,Airport,NA,No Cars Available,7/13/2016 21:30,,,Wednesday,
3842,Airport,NA,No Cars Available,7/13/2016 21:33,,,Wednesday,
3853,Airport,NA,No Cars Available,7/13/2016 21:34,,,Wednesday,
3848,Airport,NA,No Cars Available,7/13/2016 21:34,,,Wednesday,
3860,Airport,NA,No Cars Available,7/13/2016 21:36,,,Wednesday,
3855,Airport,NA,No Cars Available,7/13/2016 21:36,,,Wednesday,
3862,City,NA,No Cars Available,7/13/2016 21:37,,,Wednesday,
3854,Airport,NA,No Cars Available,7/13/2016 21:37,,,Wednesday,
3851,Airport,NA,No Cars Available,7/13/2016 21:38,,,Wednesday,
3858,Airport,NA,No Cars Available,7/13/2016 21:38,,,Wednesday,
3869,Airport,NA,No Cars Available,7/13/2016 21:43,,,Wednesday,
3864,Airport,NA,No Cars Available,7/13/2016 21:45,,,Wednesday,
3861,Airport,NA,No Cars Available,7/13/2016 21:47,,,Wednesday,
3873,Airport,NA,No Cars Available,7/13/2016 21:47,,,Wednesday,
3868,Airport,NA,No Cars Available,7/13/2016 21:48,,,Wednesday,
3870,Airport,NA,No Cars Available,7/13/2016 21:48,,,Wednesday,
3871,Airport,NA,No Cars Available,7/13/2016 21:49,,,Wednesday,
3884,Airport,NA,No Cars Available,7/13/2016 21:51,,,Wednesday,
3878,Airport,NA,No Cars Available,7/13/2016 21:51,,,Wednesday,
3894,Airport,NA,No Cars Available,7/13/2016 21:52,,,Wednesday,
3885,Airport,NA,No Cars Available,7/13/2016 21:53,,,Wednesday,
3877,Airport,NA,No Cars Available,7/13/2016 21:53,,,Wednesday,
3886,Airport,NA,No Cars Available,7/13/2016 21:53,,,Wednesday,
3874,Airport,NA,No Cars Available,7/13/2016 21:54,,,Wednesday,
3893,Airport,NA,No Cars Available,7/13/2016 21:56,,,Wednesday,
3891,Airport,NA,No Cars Available,7/13/2016 21:57,,,Wednesday,
3888,Airport,NA,No Cars Available,7/13/2016 21:57,,,Wednesday,
3876,Airport,NA,No Cars Available,7/13/2016 21:58,,,Wednesday,
3875,Airport,NA,No Cars Available,7/13/2016 21:59,,,Wednesday,
3898,Airport,NA,No Cars Available,7/13/2016 21:59,,,Wednesday,
3895,Airport,NA,No Cars Available,7/13/2016 22:01,,,Wednesday,
3900,Airport,NA,No Cars Available,7/13/2016 22:03,,,Wednesday,
3904,Airport,NA,No Cars Available,7/13/2016 22:03,,,Wednesday,
3892,Airport,NA,No Cars Available,7/13/2016 22:05,,,Wednesday,
3899,Airport,NA,No Cars Available,7/13/2016 22:05,,,Wednesday,
3910,Airport,NA,No Cars Available,7/13/2016 22:05,,,Wednesday,
3901,Airport,NA,No Cars Available,7/13/2016 22:09,,,Wednesday,
3902,Airport,NA,No Cars Available,7/13/2016 22:09,,,Wednesday,
3903,Airport,NA,No Cars Available,7/13/2016 22:11,,,Wednesday,
3906,Airport,NA,No Cars Available,7/13/2016 22:12,,,Wednesday,
3907,Airport,NA,No Cars Available,7/13/2016 22:12,,,Wednesday,
3918,City,NA,No Cars Available,7/13/2016 22:12,,,Wednesday,
3912,Airport,NA,No Cars Available,7/13/2016 22:12,,,Wednesday,
3928,City,NA,No Cars Available,7/13/2016 22:14,,,Wednesday,
3911,Airport,NA,No Cars Available,7/13/2016 22:14,,,Wednesday,
3923,City,NA,No Cars Available,7/13/2016 22:18,,,Wednesday,
3922,City,NA,No Cars Available,7/13/2016 22:18,,,Wednesday,
3931,Airport,NA,No Cars Available,7/13/2016 22:21,,,Wednesday,
3930,City,NA,No Cars Available,7/13/2016 22:22,,,Wednesday,
3921,City,NA,No Cars Available,7/13/2016 22:23,,,Wednesday,
3926,Airport,NA,No Cars Available,7/13/2016 22:23,,,Wednesday,
3919,Airport,NA,No Cars Available,7/13/2016 22:23,,,Wednesday,
3933,Airport,NA,No Cars Available,7/13/2016 22:27,,,Wednesday,
3937,City,NA,No Cars Available,7/13/2016 22:28,,,Wednesday,
3929,Airport,NA,No Cars Available,7/13/2016 22:28,,,Wednesday,
3941,City,NA,No Cars Available,7/13/2016 22:30,,,Wednesday,
3936,City,NA,No Cars Available,7/13/2016 22:30,,,Wednesday,
3946,Airport,NA,No Cars Available,7/13/2016 22:36,,,Wednesday,
3938,City,NA,No Cars Available,7/13/2016 22:37,,,Wednesday,
3949,City,NA,No Cars Available,7/13/2016 22:40,,,Wednesday,
3958,Airport,NA,No Cars Available,7/13/2016 22:46,,,Wednesday,
3951,Airport,NA,No Cars Available,7/13/2016 22:46,,,Wednesday,
3962,City,NA,No Cars Available,7/13/2016 22:47,,,Wednesday,
3961,City,NA,No Cars Available,7/13/2016 22:50,,,Wednesday,
3963,Airport,NA,No Cars Available,7/13/2016 22:55,,,Wednesday,
3967,City,NA,No Cars Available,7/13/2016 22:57,,,Wednesday,
3968,Airport,NA,No Cars Available,7/13/2016 22:59,,,Wednesday,
3971,City,NA,No Cars Available,7/13/2016 22:59,,,Wednesday,
3972,City,NA,No Cars Available,7/13/2016 23:00,,,Wednesday,
3975,City,NA,No Cars Available,7/13/2016 23:04,,,Wednesday,
3976,City,NA,No Cars Available,7/13/2016 23:07,,,Wednesday,
3980,City,NA,No Cars Available,7/13/2016 23:16,,,Wednesday,
3984,Airport,NA,No Cars Available,7/13/2016 23:17,,,Wednesday,
3986,Airport,NA,No Cars Available,7/13/2016 23:17,,,Wednesday,
3988,City,NA,No Cars Available,7/13/2016 23:23,,,Wednesday,
3995,City,NA,No Cars Available,7/13/2016 23:36,,,Wednesday,
3998,Airport,NA,No Cars Available,7/13/2016 23:39,,,Wednesday,
4001,City,NA,No Cars Available,7/13/2016 23:39,,,Wednesday,
4006,City,NA,No Cars Available,7/13/2016 23:45,,,Wednesday,
4000,City,NA,No Cars Available,7/13/2016 23:47,,,Wednesday,
4017,City,NA,No Cars Available,7/13/2016 23:50,,,Wednesday,
4010,Airport,NA,No Cars Available,7/13/2016 23:50,,,Wednesday,
4015,City,NA,No Cars Available,7/13/2016 23:52,,,Wednesday,
4013,City,NA,No Cars Available,7/13/2016 23:53,,,Wednesday,
4014,City,NA,No Cars Available,7/13/2016 23:56,,,Wednesday,
4016,City,NA,No Cars Available,7/13/2016 23:59,,,Wednesday,
4028,City,NA,No Cars Available,7/14/2016 0:09,,,Thursday,
4029,City,NA,No Cars Available,7/14/2016 0:14,,,Thursday,
4032,City,NA,No Cars Available,7/14/2016 0:15,,,Thursday,
4033,Airport,NA,No Cars Available,7/14/2016 0:25,,,Thursday,
4034,City,NA,No Cars Available,7/14/2016 0:29,,,Thursday,
4035,Airport,NA,No Cars Available,7/14/2016 0:31,,,Thursday,
4036,Airport,NA,No Cars Available,7/14/2016 0:31,,,Thursday,
4038,Airport,NA,No Cars Available,7/14/2016 0:34,,,Thursday,
4042,Airport,NA,No Cars Available,7/14/2016 0:39,,,Thursday,
4044,Airport,NA,No Cars Available,7/14/2016 0:51,,,Thursday,
4046,City,NA,No Cars Available,7/14/2016 0:57,,,Thursday,
4047,City,NA,No Cars Available,7/14/2016 1:00,,,Thursday,
4048,Airport,NA,No Cars Available,7/14/2016 1:03,,,Thursday,
4050,City,NA,No Cars Available,7/14/2016 1:10,,,Thursday,
4053,Airport,NA,No Cars Available,7/14/2016 1:15,,,Thursday,
4052,City,NA,No Cars Available,7/14/2016 1:16,,,Thursday,
4055,City,NA,No Cars Available,7/14/2016 1:22,,,Thursday,
4054,City,NA,No Cars Available,7/14/2016 1:23,,,Thursday,
4056,City,NA,No Cars Available,7/14/2016 1:25,,,Thursday,
4058,Airport,NA,No Cars Available,7/14/2016 1:27,,,Thursday,
4057,City,NA,No Cars Available,7/14/2016 1:29,,,Thursday,
4061,City,NA,No Cars Available,7/14/2016 1:33,,,Thursday,
4059,City,NA,No Cars Available,7/14/2016 1:35,,,Thursday,
4063,City,NA,No Cars Available,7/14/2016 1:36,,,Thursday,
4062,Airport,NA,No Cars Available,7/14/2016 1:42,,,Thursday,
4064,City,NA,No Cars Available,7/14/2016 1:48,,,Thursday,
4068,Airport,NA,No Cars Available,7/14/2016 1:59,,,Thursday,
4067,City,NA,No Cars Available,7/14/2016 2:00,,,Thursday,
4069,City,NA,No Cars Available,7/14/2016 2:02,,,Thursday,
4071,City,NA,No Cars Available,7/14/2016 2:03,,,Thursday,
4070,City,NA,No Cars Available,7/14/2016 2:03,,,Thursday,
4072,City,NA,No Cars Available,7/14/2016 2:04,,,Thursday,
4076,Airport,NA,No Cars Available,7/14/2016 2:16,,,Thursday,
4074,City,NA,No Cars Available,7/14/2016 2:18,,,Thursday,
4080,Airport,NA,No Cars Available,7/14/2016 2:29,,,Thursday,
4083,City,NA,No Cars Available,7/14/2016 2:35,,,Thursday,
4086,City,NA,No Cars Available,7/14/2016 2:46,,,Thursday,
4089,City,NA,No Cars Available,7/14/2016 2:52,,,Thursday,
4088,City,NA,No Cars Available,7/14/2016 2:53,,,Thursday,
4090,Airport,NA,No Cars Available,7/14/2016 2:55,,,Thursday,
4095,Airport,NA,No Cars Available,7/14/2016 3:10,,,Thursday,
4096,City,NA,No Cars Available,7/14/2016 3:13,,,Thursday,
4099,City,NA,No Cars Available,7/14/2016 3:22,,,Thursday,
4100,Airport,NA,No Cars Available,7/14/2016 3:30,,,Thursday,
4101,City,NA,No Cars Available,7/14/2016 3:31,,,Thursday,
4104,Airport,NA,No Cars Available,7/14/2016 3:38,,,Thursday,
4102,Airport,NA,No Cars Available,7/14/2016 3:38,,,Thursday,
4103,Airport,NA,No Cars Available,7/14/2016 3:39,,,Thursday,
4106,City,NA,No Cars Available,7/14/2016 3:45,,,Thursday,
4107,City,NA,No Cars Available,7/14/2016 3:51,,,Thursday,
4110,Airport,NA,No Cars Available,7/14/2016 3:58,,,Thursday,
4113,City,NA,No Cars Available,7/14/2016 4:00,,,Thursday,
4109,City,NA,No Cars Available,7/14/2016 4:02,,,Thursday,
4112,Airport,NA,No Cars Available,7/14/2016 4:03,,,Thursday,
4111,City,NA,No Cars Available,7/14/2016 4:06,,,Thursday,
4115,City,NA,No Cars Available,7/14/2016 4:11,,,Thursday,
4116,Airport,NA,No Cars Available,7/14/2016 4:13,,,Thursday,
